half-life,sdc,sdx,sa,dga,dgp,dgtot
0.011567823449011567,7.6848,0.7669,3.0947,-2.9329,-62.1372,-57.1579
0.0149014901490149,6.9048,1.8527,4.3138,-11.7163,-86.649,-83.1774
0.0174017401740174,6.2971,0.9361,3.2684,-11.6651,-64.1293,-69.011
0.018235156849018233,13.1724,1.3473,6.226,-16.0663,-115.576,-122.8858
0.019068573524019066,7.5804,0.0,1.7054,-3.7027,-32.9307,-36.6333
0.021568823549021565,9.2921,0.0,3.1427,-10.2062,-65.729,-66.5904
0.010734406774010732,17.8178,4.3459,8.955,-2.6243,-178.914,-172.4953
0.04657132379904657,6.762,0.3919,1.0495,1.3462,-22.45,-21.1038
0.00465046504650465,8.5979,0.7901,3.3128,-6.988,-67.8479,-74.8359
0.0010667733440010666,9.839,1.9705,5.6975,-8.4615,-120.092,-118.8075
0.0014001400140014,14.1159,2.5191,5.6948,6.8779,-126.4112,-119.5334
0.0027336066940027333,0.0,4.1428,2.5732,2.8089,-49.6513,-46.8424
0.009067573424009066,9.9681,2.3127,5.3315,7.788,-106.646,-98.858
0.0099009900990099,12.0468,0.8113,5.0902,-10.1997,-107.0692,-104.6739
0.00048338167150048327,8.5446,1.7022,4.3413,-4.8774,-91.4864,-88.2072
0.0013167983465013167,13.663,5.488,10.0557,1.909,-196.1711,-171.8658
0.0014001400140014,15.5112,4.0139,10.3513,-13.6312,-206.6271,-174.1986
0.00037503750375037496,7.9469,3.3175,5.355,-6.5108,-108.7311,-107.5254
0.00037503750375037496,11.3074,2.1916,3.7535,5.8361,-86.5553,-80.7192
0.0006917358402506917,7.5971,3.2074,5.438,1.4715,-109.4951,-100.7254
0.0019001900190018998,11.9793,7.6788,10.9028,19.6897,-214.7122,-178.9565
0.0020668733540020667,6.5093,4.5449,6.0378,6.032,-123.5984,-102.8487
0.033236656999033234,33.7278,11.4697,19.4554,-1.4742,-411.4227,-394.5364
0.0024002400240024,10.8286,4.4389,7.7923,-9.3695,-154.8351,-146.7028
0.0024002400240024,27.9847,14.8372,21.0237,0.9473,-412.7084,-402.3878
0.0024835816915024836,9.7874,0.8389,4.1835,-13.3457,-81.5757,-85.9209
0.005317198386505316,5.8486,1.0885,2.0134,-7.8653,-37.78,-45.6453
0.0054005400540054,9.1136,1.2778,4.0345,0.2671,-78.875,-69.5884
0.0054005400540054,9.4259,0.6739,3.3487,-9.4569,-69.2611,-78.718
0.005733906724005733,9.0856,2.1814,5.3046,-18.2367,-106.1344,-109.9994
0.0019001900190018998,16.2158,12.5427,15.6528,29.3066,-320.8018,-276.2152
0.0019001900190018998,2.4193,0.7387,1.8126,-1.4455,-32.9608,-31.6044
0.009067573424009066,8.7065,2.3939,6.0772,-15.7198,-125.8086,-128.8555
0.0017335066840017336,6.3469,1.7004,3.6509,0.2739,-72.6103,-72.3364
0.006817348401506817,7.7633,0.6244,2.6652,-11.1196,-57.5215,-68.6411
0.008234156749008233,10.1212,1.1262,4.432,14.1258,-93.9799,-73.8996
0.0030669733640030666,11.4997,4.2592,7.5504,-5.2498,-157.7148,-155.636
0.0019001900190018998,8.1397,0.6089,1.8543,3.0736,-40.5165,-37.4429
0.0019835316865019835,8.872,1.4547,3.1989,-8.7736,-72.756,-77.545
0.0027336066940027333,11.4036,2.2212,4.6613,2.9044,-105.1606,-102.2562
0.0016501650165016502,6.6718,0.9372,2.5113,-7.3463,-57.5795,-64.345
0.007817448411507817,12.6589,1.7343,5.3757,-6.2518,-108.8517,-94.6816
0.0020668733540020667,9.9664,0.5456,3.3196,-3.3218,-68.4968,-71.8186
0.00265026502650265,10.8879,0.6223,5.2751,-8.2422,-107.099,-87.9176
0.0009834316765009834,3.5538,4.4263,3.9191,-1.0601,-82.2194,-83.2795
0.004567123379004566,12.0005,0.0,4.5459,-3.7989,-95.4422,-75.2575
0.004733806714004733,6.8528,4.0464,6.2319,0.0507,-120.0804,-93.7138
0.0013167983465013167,32.3557,0.0,11.3503,-0.4308,-251.4237,-202.7751
0.003483681701503483,15.577,12.7999,15.5991,20.2612,-314.9198,-271.799
0.003983731706503984,4.0768,1.9549,2.8297,8.6226,-56.7044,-48.0818
0.00115011501150115,6.7275,4.1658,6.4509,-9.2355,-126.5704,-122.514
2.5002500250024986e-05,9.6974,1.4492,4.335,7.8775,-92.0301,-73.8981
0.00115011501150115,6.2788,0.0,2.1832,-1.0567,-45.645,-24.9217
0.014068073474014066,6.9109,0.0,0.9383,-6.0792,-20.2502,-26.3294
0.0149014901490149,10.8061,3.1135,6.0702,-0.7626,-122.9445,-118.5689
0.0199019901990199,5.3771,2.5303,3.7049,-6.8373,-69.1162,-75.9535
8.334166750008335e-05,12.17,0.9126,5.1046,2.811,-113.3854,-80.6019
0.0009834316765009834,3.2646,2.2609,3.4086,3.208,-63.3617,-60.1537
0.016568323499016567,13.0558,0.9131,4.5603,-25.4044,-91.2523,-100.383
0.024069073574024068,9.7422,2.8693,5.3676,8.1125,-112.6144,-95.0839
0.011567823449011567,7.2612,5.4276,5.6109,21.1622,-120.7583,-99.5961
0.0374037403740374,7.8336,0.0,3.2341,-23.2258,-59.2822,-69.1883
0.0016501650165016502,5.2424,4.5763,5.7311,-1.298,-109.695,-92.582
0.0019001900190018998,13.7637,2.0611,5.7826,7.633,-128.8235,-90.0735
0.004233756709004233,11.9893,2.8373,6.7226,-3.2341,-148.3079,-120.696
0.004233756709004233,3.9226,4.2144,4.8178,0.8124,-98.7656,-85.0678
0.004983831716504983,7.1734,2.7717,4.5208,5.8812,-91.0085,-85.1273
0.0374037403740374,10.3752,2.3388,6.5355,-7.5124,-122.5447,-126.0223
0.0013084641797513083,7.8325,0.0,3.5239,0.2112,-80.7826,-53.9248
0.0017335066840017336,7.1563,1.9694,4.8824,-1.7454,-85.5566,-86.0092
0.0030669733640030666,11.8192,1.9278,6.0653,-4.274,-133.6923,-107.3996
0.0033169983665033167,6.4992,0.9789,3.4259,2.439,-77.3009,-56.3429
0.00365036503650365,10.5208,0.5721,5.213,-3.64,-107.0837,-89.0338
0.003733706704003733,7.1708,2.6397,4.3315,5.0809,-95.8912,-84.3956
0.003817048371503817,45.583,9.1883,30.975,70.3,-597.2599,-492.8875
0.0039003900390038996,6.0568,0.0,2.5819,-13.5065,-48.7328,-47.6506
0.0012334566790012335,7.625,0.5902,3.6898,-13.9345,-68.9042,-74.053
0.0059005900590059,10.0386,0.875,3.2772,3.1969,-71.1331,-58.9476
0.005983931726505983,6.9015,0.5275,1.7288,-12.7273,-33.9589,-46.6862
0.006233956729006233,3.7414,1.5565,2.7227,-3.1315,-51.3113,-52.2138
0.0005667233390005666,14.186,0.0,5.2476,3.3069,-110.4544,-75.9837
0.0006083941727506083,8.6107,3.3008,5.5253,-3.9102,-111.863,-107.3514
0.000625062506250625,31.3371,3.3374,14.8145,-13.4576,-299.7204,-268.8433
0.000625062506250625,12.321,1.5102,4.784,-1.2124,-100.564,-101.7764
0.0015668233490015668,14.117,1.9657,5.0103,-20.7215,-109.5179,-126.6999
0.006483981731506484,11.1901,0.9024,4.0462,-5.0089,-87.4752,-87.7592
0.006650665066506649,12.7063,1.736,5.7485,0.8793,-118.234,-97.9647
0.0069006900690069,9.0008,0.8868,2.6746,1.2329,-54.8144,-53.5815
0.006984031736506983,7.5228,3.3793,5.2286,-6.2605,-103.0437,-101.0762
0.007234056739007234,8.3771,1.3747,3.3065,-9.7009,-71.1626,-80.8635
0.007234056739007234,12.2961,5.8969,8.4618,-4.7573,-176.9631,-181.7204
0.00048338167150048327,10.8793,2.775,4.5072,-4.7071,-101.8233,-106.5304
0.0124012401240124,5.7636,2.6383,3.716,5.1733,-78.1315,-72.9582
0.007984131746507982,7.7618,1.393,1.9111,-7.1059,-45.9437,-53.0495
0.0008167483415008167,5.79,2.1468,3.0344,-9.8996,-69.9054,-75.6561
0.0008167483415008167,9.1294,0.9796,4.5273,1.9294,-90.9521,-67.057
0.008234156749008233,8.6627,7.2304,8.0322,-5.8377,-169.4843,-175.3221
0.005317198386505316,32.3392,17.7819,25.0818,-17.8707,-524.3531,-522.1008
0.005483881721505483,12.742,1.2953,4.6998,-28.8884,-94.9015,-116.8024
0.005983931726505983,10.2661,0.0,4.3201,-8.7293,-83.1315,-62.9111
0.007067373404007066,9.1683,5.4033,8.9739,-12.1382,-174.0725,-158.8568
0.007317398406507317,9.2467,1.0901,5.1948,-8.6934,-106.519,-105.4341
0.007734106744007733,9.105,0.6374,1.9073,-1.9995,-45.8274,-47.8268
0.00265026502650265,4.6365,1.0681,1.9616,-8.7423,-35.813,-44.5553
0.0054005400540054,9.0754,2.2042,5.6895,-9.0526,-118.5892,-120.2944
0.005983931726505983,3.3794,0.8591,1.2068,1.5012,-22.6574,-21.1563
0.002233556689002233,13.0869,1.7331,5.0157,3.9545,-113.2607,-91.43
0.0008167483415008167,8.3693,0.8996,3.1823,6.8148,-70.5669,-59.6276
0.002233556689002233,8.5232,1.6102,4.6896,-5.3655,-89.5893,-92.2702
0.0012334566790012335,7.0016,1.8578,3.6024,-21.1996,-81.5978,-102.7975
0.0013167983465013167,8.1847,7.9106,8.7131,6.1203,-176.4074,-166.6009
0.0014001400140014,10.0795,4.0287,7.1592,11.9003,-149.4029,-120.3911
0.0002083541687502083,6.2372,0.9699,3.4071,8.7785,-69.122,-45.0524
0.0006917358402506917,9.7515,2.017,5.5106,-6.9221,-116.4027,-108.8004
0.0016501650165016502,9.0112,6.4376,8.3152,15.1123,-169.4521,-154.3398
0.0016501650165016502,12.5365,11.0923,13.0827,25.7042,-266.9065,-229.2509
0.0003833716705003833,9.1756,0.7505,4.1294,-7.0675,-84.5117,-91.5866
0.0003917058372503917,5.8369,1.7707,3.0327,-2.3483,-64.9872,-67.3355
0.005483881721505483,5.7818,1.8955,3.1262,-10.8271,-65.6994,-73.0914
0.0149014901490149,10.5038,0.0,2.6041,1.5566,-56.7159,-43.8936
0.013234656799013233,32.7379,15.3025,22.6316,-0.6752,-475.4132,-445.4258
0.018235156849018233,7.2624,1.9496,3.7967,5.0847,-77.8166,-72.7319
0.00044171083775044166,1.0,1.2088,1.1613,6.285,-25.6315,-19.5072
0.0099009900990099,7.3899,0.0,2.6895,-15.8386,-51.2832,-51.2075
0.1249124912491249,43.7585,21.8889,31.6281,-28.7893,-672.3827,-679.697
0.0007334066740007333,10.5037,2.5712,6.1605,3.4001,-126.212,-107.2158
0.00019168583525019163,5.7788,2.9889,4.7713,1.2054,-101.2985,-89.362
0.0014834816815014833,6.4992,0.9789,3.4259,2.439,-77.3009,-56.3429
0.0019835316865019835,4.2789,1.4097,2.4549,-3.0155,-51.3764,-54.3919
0.002233556689002233,6.6175,0.5167,2.2923,1.3821,-48.9067,-47.5246
0.00115011501150115,9.9709,1.1388,3.1594,3.6105,-68.5504,-64.9399
0.029069573624029066,18.6008,4.6717,9.8028,-10.1828,-200.0121,-200.6441
0.0005500550055005501,6.6218,2.2722,5.3612,-15.5493,-109.6902,-108.3918
0.0023168983565023168,11.8715,1.7078,4.4641,0.1905,-100.8188,-100.6283
0.007234056739007234,9.4885,1.0887,5.3374,-8.6834,-109.3455,-107.628
0.0010667733440010666,5.9605,1.8929,4.6188,-5.5386,-89.9302,-78.6132
0.0019001900190018998,6.0998,2.0974,3.4445,-12.6524,-72.761,-80.0549
0.055738907224055737,7.0985,2.0725,4.6223,-12.7032,-94.3592,-90.4093
0.0003166983365003167,17.5518,0.6008,6.2099,6.3217,-139.7778,-104.9678
0.00025002500250024997,28.8378,0.0,8.8617,-2.0629,-199.378,-163.5219
0.0005167183385005167,22.2591,1.5159,9.7703,10.0654,-204.2775,-152.8385
0.0274027402740274,7.5768,1.9693,4.8342,-12.2014,-98.6948,-90.2351
0.0124012401240124,3.1432,3.7872,3.5546,-0.0858,-68.9178,-69.0036
0.0016501650165016502,8.9391,2.487,6.1035,-5.2627,-124.289,-103.3497
0.048238157149048236,12.5223,0.5883,5.1915,-7.4675,-110.7697,-106.9936
0.004817148381504817,10.8686,1.1894,5.3085,-13.1356,-104.9102,-105.0342
0.0124012401240124,7.2543,0.0,1.6571,-7.4993,-35.37,-42.8693
0.025735906924025734,8.371,1.1102,3.6144,-13.5995,-76.0308,-77.478
0.0014834816815014833,10.6492,2.6403,6.691,-6.0379,-133.0763,-114.2623
0.00044171083775044166,8.4298,0.5636,1.9654,5.0407,-46.1229,-41.0821
0.0013167983465013167,2.6175,3.733,4.0909,3.416,-70.3967,-66.9808
0.0031503150315031502,9.9189,6.6568,9.2157,-11.8677,-176.3007,-172.097
0.004567123379004566,7.1535,2.3606,4.4111,-11.3182,-82.1168,-83.7337
0.0249024902490249,6.4113,0.4062,1.0481,-7.1555,-22.225,-29.3805
0.0006583991732506584,10.0446,1.7898,5.1021,-4.0514,-107.8815,-99.185
0.005817248391505816,5.7332,0.9156,3.194,0.3841,-66.4732,-50.177
0.0024835816915024836,6.3347,1.9849,4.168,18.1244,-82.0066,-63.8822
0.004817148381504817,6.3407,1.0223,3.1403,-2.8837,-63.6066,-59.1596
0.0374037403740374,12.2394,0.9572,4.6919,-0.6846,-105.5862,-85.2581
0.0014834816815014833,15.3175,4.8518,9.2436,-5.1858,-183.9707,-173.5164
0.016568323499016567,5.5155,6.8554,6.1812,-39.3282,-136.5716,-175.8998
0.003817048371503817,8.4565,0.5486,2.0475,7.7456,-47.8467,-40.1011
0.010734406774010732,13.0945,1.9788,7.0569,-0.1506,-154.149,-119.6005
0.0009000900090008999,10.3031,2.0239,6.0932,-5.9266,-125.9221,-118.3645
0.03823715704903823,6.3817,1.6131,3.5281,1.6959,-73.1107,-65.7712
0.00815081508150815,4.7401,0.9067,1.9038,3.1723,-37.6694,-34.497
0.0074007400740073994,16.869,0.8894,7.4527,-13.8654,-151.9066,-128.7663
0.002816948361502817,12.8424,0.563,6.0671,-2.9094,-117.0301,-91.6303
0.029069573624029066,31.0788,1.513,11.643,22.6531,-249.6508,-175.6784
0.0006667333400006668,5.7385,0.5866,2.4362,-0.8832,-50.8832,-51.7664
0.0012334566790012335,11.0496,2.3141,4.4477,5.4802,-100.1847,-94.7044
0.0014834816815014833,9.2455,0.782,4.8153,-6.6369,-102.9982,-94.6585
0.0349034903490349,7.7394,0.0,2.5263,-10.8899,-52.4533,-50.1627
0.0019001900190018998,7.5556,1.9705,4.364,-6.5221,-91.7504,-87.771
0.0010667733440010666,8.9775,3.1974,5.6518,-3.6469,-114.933,-109.674
0.0009834316765009834,10.2724,7.0959,9.7151,-10.8459,-190.4496,-190.6722
0.000625062506250625,7.6417,3.4983,4.5102,-1.9612,-97.1136,-99.0749
0.0149014901490149,34.2417,3.2166,13.3601,34.0122,-295.8176,-210.1502
0.0005333866720005334,9.9198,0.0,3.6015,-2.4468,-77.9141,-64.0565
0.0099009900990099,3.8671,0.3827,1.0293,2.5557,-19.8217,-17.266
0.007734106744007733,17.2194,1.6978,7.8454,3.6911,-160.6148,-128.1613
0.03657032369903657,20.3614,2.7338,10.6005,-22.0867,-222.5417,-214.0247
0.004150415041504149,7.1788,0.9245,2.9273,-11.1659,-63.8788,-71.8531
0.0374037403740374,5.4936,4.9298,5.9941,1.6118,-121.0922,-100.3163
0.0324032403240324,10.9707,2.8729,5.5247,1.2952,-117.2641,-105.7699
0.0524052405240524,9.1191,0.8044,2.7369,-11.3544,-64.7983,-76.1527
0.003567023369003567,7.7607,3.7465,4.4678,-0.9218,-92.2265,-93.1483
0.0003166983365003167,6.8809,4.4097,6.778,-2.5904,-133.4788,-111.7228
