index,smiles,half-life
1453,C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1,8.35
515,c1cc(OCCN2CCCCC2)cc(-c2n[nH]c3ccc(-c4ncn[nH]4)cc23)c1,30.0
410,COc1cccc(CNc2ccc(S(=O)(=O)Nc3nc(C)cs3)cc2)c1O,30.0
1054,Cc1ccc(-c2cc(C(=O)NCc3ccc(S(N)(=O)=O)cc3)c3ccccc3n2)cc1C,17.0
314,CCOc1ccccc1C(=O)Nc1ccncc1C(=O)Nc1cccc(S(=O)(=O)C(F)(F)F)c1,30.0
1926,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccccc1,3.27
2177,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,2.07
1581,CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21,6.56
913,COc1cc(F)ccc1-c1nc(-c2c(C)noc2C)cc2c1cc(C)n2C,21.65
1928,Oc1c(CN2CCN(c3ccccn3)CC2)cc(Cl)c2cccnc12,3.23
383,NC(=O)Nc1cc(-c2ccc(CN3CCOCC3)cc2)sc1C(N)=O,30.0
1138,COc1ccc(-c2cc(C(F)(F)F)nc(SCCC(=O)Nc3cc(C)ccc3O)n2)cc1,14.91
1673,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cn1ccnc1C)c1cccc(F)c1,5.62
2370,CC(C)c1ccccc1-c1ncc(F)c(NC(C)(C)c2ccc(-n3ccnn3)cc2)n1,1.6
1592,Cc1nn(Cc2ccc(Cl)cc2)c(C)c1NC(=O)c1cc(-c2ccc3c(c2)OCO3)on1,6.4
2269,Cc1c(C)n(Cc2ccccc2)c2ccc(C(=O)OCCN(C)C)cc12,1.78
1291,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1,10.93
264,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,30.0
950,CCOC(=O)c1c[nH]c2c3c(ccc2c1=O)CCCC3,20.37
2187,CC1CCc2cc(F)ccc2N1C(=O)CSc1nnc2c(n1)[nH]c1ccccc12,2.02
2252,O=C(Nc1ccc(S(=O)(=O)N2CCN(Cc3ccccc3)CC2)cc1)c1cnccn1,1.8
416,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3cc(Br)cs3)cs2)cc1,30.0
2044,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,2.56
359,COc1cccc(C(=O)Nc2ccc([S+](=O)([O-])Nc3nccs3)cc2)c1O,30.0
1211,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccccc1,13.0
901,Cc1ccccc1C(=O)N1CCc2cc(-c3nc(NC(=O)Cc4ccc5c(c4)OCCO5)sc3C)ccc21,22.0
9,CC(C)(C)C1CCc2c(sc(NC(=O)c3ccncc3)c2C(N)=O)C1,30.0
1548,Cc1ccccc1CSc1nc2ncc(Br)cc2[nH]1,7.0
317,CN1C(=O)c2ccccc2[S@+]([O-])c2ccc(C(=O)NCCN3CCCC3)cc21,30.0
305,COc1cc(-c2ccnc3c2c(C)nn3-c2ccc(C(F)(F)F)cc2)ccc1O,30.0
428,Cc1ccc(S(=O)(=O)Nc2cc(C(=O)Nc3nc(-c4ccccc4)cs3)ccn2)cc1,30.0
106,Cc1ccc2oc3c(c(=O)c2c1)C(c1ccc(O)cc1)N(CCCN(C)C)C3=O,30.0
1538,CCc1ccccc1Nc1ncnc2c1cnn2-c1ccc(Cl)cc1,7.13
122,CCOC(=O)N1CCN(Cc2nc3cc(NC(=O)CC(C)C)ccc3n2C(C)C)CC1,30.0
1477,Fc1ccccc1Nc1nc(-c2ccncc2)nc2ccccc12,7.9
1600,Cc1ccc(-c2nnc(N3CCC(C(N)=O)CC3)s2)cc1,6.38
890,CC1=NN(c2ccc(C(=O)O)cc2)C(=O)/C1=C/c1ccc(-c2cc(C)c(C)cc2[N+](=O)[O-])o1,22.25
1361,CCOc1cccc(C(=O)Nc2nc3c(s2)CC(C(C)(C)C)CC3)c1,9.74
1829,CC(=O)Nc1ccc(CN2CCc3nc(C(C)C)nc(-c4ccc(Cl)cc4)c3CC2)cc1,4.1
1270,CC1=C(C(=O)Nc2nnc(-c3ccccc3)s2)C(c2[nH]ncc2Cl)N=C(Nc2nc3ccccc3o2)N1,11.0
116,COc1ccc(N2Cc3cccc(C(=O)Nc4ccc(C(C)C)cc4)c3C2=O)cc1,30.0
1457,CCOC(=O)c1ccc(N2C(=O)c3n[nH]c(-c4ccco4)c3C2c2ccc(C)cc2)cc1,8.24
745,CCC[C@H](NC(=O)/C(C#N)=C/c1cccc(Br)n1)c1ccccc1,30.0
1381,Cc1noc(C)c1C(=O)N1CCC2(CC1)CCN(C(c1ccccc1)c1ccccc1)CC2,9.4
1651,N#Cc1ccccc1Nc1ncc(-c2cccc3ccccc23)o1,5.8
2490,CCOC(=O)c1ccc(NC(=O)c2sc3nc4c(cc3c2N)N2CCC4CC2)cc1,1.21
970,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1cccnc1,20.0
1287,Cc1ccccc1C(=O)N1CCc2cc(-n3cc(NC(=O)Cc4ccccc4)cn3)ccc21,11.0
673,Cc1ccc(C(=O)N2CCc3c(nc4cc(-c5ccccc5)[nH]n4c3=O)C2)cn1,30.0
2336,CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1,1.65
1522,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1cccc2cccnc12,7.4
1690,Cc1cc(-c2ccc(C)c(S(=O)(=O)NCC3CCN(Cc4ccc(F)cc4)CC3)c2)on1,5.49
310,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,30.0
592,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,30.0
463,O=C(Nc1ncc(Cc2ccc(C(F)(F)F)cc2)s1)c1ccc(-c2ccccc2[N+](=O)[O-])o1,30.0
1018,CCC(C)C1NC(=O)C2CCCN2C(=O)C(CC(C)C)OC(=O)CCNC(=O)C(C)N(C)C(=O)C(C(C)C)N(C)C1=O,18.11
1001,CC(=O)c1c(C)[nH]c(C(=O)Nc2ccc(C)c([S+](=O)([O-])Nc3ccc(Br)cc3)c2)c1C,19.0
1335,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3ccc(Cl)cc3o1)N2,10.0
963,COc1ccc(OC)c(C(=O)Nc2nc(-c3ccccc3)cs2)c1,20.0
553,CCC(CC)(NC(=O)C(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)NC1(C(=O)NC(c2ccc(F)cc2)c2ccc(F)cc2)CCCC1,30.0
88,CCCc1c(CC)c(=N)c2ccccc2n1C,30.0
691,O=c1[nH]c(C2CCCN(CC3CCCCC3)C2)nn1-c1ccc(Cl)cc1,30.0
1743,Cc1ccc(Cl)cc1NS(=O)(=O)c1cc2c(cc1F)NC(=O)CC2,4.97
1577,O=C1CCCC2=C1C(c1ccncc1Cl)N=C(Nc1nc3ccccc3o1)N2,6.6
2443,O=C(NCC1Cn2cccc2CN1Cc1cccnc1)Nc1ccccc1,1.41
2169,CCc1ccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1[S+](=O)([O-])N1CCCCCC1,2.1
1363,CC(C)(C)n1cnc2cc(C(=O)N3CCCCC3)ccc21,9.7
801,Fc1ccc(Nc2nc(-c3ccnc(N4CCCCC4)c3)nc3ccccc23)cc1F,26.0
2492,CSc1nn(Cc2cccc(C)c2)c(N)c1S(=O)(=O)c1ccccc1,1.2
301,N#Cc1cc(NC(=O)Nc2nnc(-c3ccncc3)s2)ccc1-c1cn[nH]c1,30.0
1856,NC(=O)C1CCN(c2nc(-c3ccccc3)cs2)CC1,3.88
544,CC(=O)c1c(C)[nH]c(C(=O)Nc2ccc(OCCCN(C)C)c([S+](=O)([O-])Nc3ccc(Br)cc3)c2)c1C,30.0
1814,COc1ccc(NC(=O)c2c(C)cccc2C)cc1[S+](=O)([O-])N1CCCCC1,4.2
2245,COCCN1CCNc2nc(COc3ccc(C(C)C)cc3)n(Cc3ccccc3)c2C1=O,1.82
495,Fc1ccc(-c2ccc(Nc3nc(-c4ccncc4)nc4ccccc34)cc2F)cc1,30.0
366,O=C(O)c1ccccc1C(=O)Nc1ccc(-c2ccccc2)cc1,30.0
2287,CN1CCN(c2ccc(Nc3c4ccccc4nc4ccccc34)cc2)CC1,1.72
2401,CC1CCN(C(=O)c2ccc(-c3ccc(N4CCSCC4)nc3)cc2)CC1,1.52
274,Cc1ccnc(NC(=S)N2CCN(c3ccc(C(F)(F)F)cc3[N+](=O)[O-])CC2)c1,30.0
789,Fc1ccc(Nc2nc(-c3ccncc3)ncc2-c2ccccc2)cc1F,27.0
72,O=C(O)CCC(=O)Nc1nc(-c2ccccc2)cs1,30.0
1732,C[C@H]1CN(C(=O)c2nn(C)c3ccccc23)C[C@@H]1c1nc(-c2ccncc2)no1,5.01
1866,Cc1nc(NC2CCCCC2)c2nc(-c3ccccc3)n(CCN(C)C)c2n1,3.74
64,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,30.0
395,O=C(Cc1ccc(-c2csc(Nc3ccc(F)cc3)n2)s1)N1CCOCC1,30.0
1624,O=C(Nc1nc2ccc(NC(=O)C3C4CC5CC(C4)CC3C5)cc2s1)c1ccccc1,6.09
344,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,30.0
2155,CC1=C[C@@H](CNCc2cccnc2)[C@H](C(C)C)C[C@H]1Cc1nnc(-c2ccc([N+](=O)[O-])cc2)o1,2.13
1424,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[n-]2)c1C,8.83
501,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1OC(F)(F)F,30.0
2403,COc1ccc(OC)c(N2C(=O)C(Cl)=C(N3CCCCC3)C2=O)c1,1.5
1174,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(N)cc1,13.8
678,CC(C)CC(C)NC(=O)c1noc(-c2ccc[nH]c2=O)n1,30.0
2248,COc1ccc(CCNC(=O)Cn2c(=O)c3cccn3c3ccc(F)cc32)cc1OC,1.81
1942,COc1cc2c(C(=O)N3CCN(c4cccc(C(F)(F)F)c4)CC3)cn(CC(C)C)c(=O)c2cc1OC,3.15
2129,Cc1ccnc(N=C(N)N2CCN(c3cccc(C(F)(F)F)c3)CC2)c1,2.26
1666,COc1ccc(OC)c(CNc2ncnc3onc(C)c23)c1,5.68
273,Cc1ccnc(NC(=S)N2CCN(c3ccc(Cl)cc3Cl)CC2)c1,30.0
1463,CCN1C(=O)c2ccccc2[S+]([O-])c2ccc(C(=O)NCc3ccccc3)cc21,8.12
206,CC(=O)N1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,30.0
734,COc1ccnc(NC(=S)N2CCN(c3cccc(C(F)(F)F)c3)CC2)c1,30.0
153,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,30.0
1751,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)NCCc2ccccc2)cc1,4.9
558,CNC(=O)c1ccc(-c2cnc3cnc(C(=O)N(C)c4ccc(Cl)cc4)cn23)cc1,30.0
378,Nc1ccc(CNc2ccc([S+](=O)([O-])Nc3nccs3)cc2)c(O)c1,30.0
1654,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3cccc(C)c3)cs2)cc1,5.8
536,O=C(O)CCNc1cc(N2CCc3ccccc3CC2)nc(-c2ccccn2)n1,30.0
1235,COc1cccc(NC(=O)c2cc(-c3ccc(C)c(C)c3)nc3ccccc23)c1,12.0
1045,CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,17.24
1806,COc1cccc2nc(-c3cccs3)nc(NN3C(=O)C=C(C)C3=O)c12,4.26
199,NC(=O)C1CCN(c2ncc(Br)cn2)CC1,30.0
562,CC(=O)Nc1cccc(-c2csc(Nc3cc(C)ccn3)n2)c1,30.0
686,COc1ccc(-c2ccc3nc(-c4cc(F)cc(F)c4F)oc3c2)c(OC)c1OC,30.0
1984,CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,2.89
591,CN(C)c1cccc(-c2c3c(=O)n(-c4ccccc4Cl)[nH]c3cc(=O)n2C)c1,30.0
520,O=C(Nc1cn[nH]c1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,30.0
309,CCN1CCN(c2ccc(Nc3ccc(-c4ccc(C(N)=O)cc4)n4ncnc34)cc2)CC1,30.0
605,CCc1c(C)nc2c(-c3cnn(-c4cc(CO)ccn4)c3)c[nH]n2c1=O,30.0
2182,NC(=O)C1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,2.06
932,O=[S+]([O-])(Nc1ccc2ccccc2c1)c1ccc(NCc2ccc(Cl)cc2O)cc1,21.0
60,CCCOc1ccc2nc(NC(=O)OC)[nH]c2c1,30.0
584,C#CCNC(=O)c1nc(-c2ccc([S+](C)(=O)[O-])cc2)c2ccccn12,30.0
912,Cc1ccccc1CN1C(=O)C2=C(CCN(Cc3ccccc3)C2)N2CCN=C12,21.75
208,Brc1ccc(-c2csc(N3CCC(c4nn[nH]n4)CC3)n2)cc1,30.0
492,O=C(Nc1nc(-c2ccc(F)cc2)cs1)c1ccncc1NS(=O)(=O)c1ccccc1Cl,30.0
924,COc1ccc(NC(=O)C2=C(C)NC(Nc3nc4ccccc4o3)=NC2c2ccccc2Br)cc1,21.0
786,CC1=C(C(=O)Nc2ccccc2)C(c2ccccc2Br)N=C(Nc2nc3ccccc3o2)N1,27.0
965,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3cc4ccccc4o3)cs2)cc1,20.0
2458,CCCN(C(=O)c1sc2nc3n(c(=O)c2c1C)CCCC3)c1ccccc1C,1.36
793,COC(=O)C1=COC(C)C2CN3CCc4c([nH]c5cc(OC)c(OC)cc45)C3CC12,26.34
832,O=C(NCc1ccccc1)c1cn2cc(-c3ccccc3)sc2n1,24.02
163,O=C(O)Cn1c(C(=O)Nc2nc(-c3ccccc3Cl)cs2)cc2ccccc21,30.0
1456,COc1ccc(CCNC(=O)c2cc3c(=O)n4ccccc4nc3n(CCCN3CCOCC3)c2=N)cc1,8.26
527,COc1ccc(-c2ccc3ncc4c(c3c2)n(-c2ccc(N3CCNCC3)c(C(F)(F)F)c2)c(=O)n4C)cn1,30.0
892,O=C(O)c1ccncc1Nc1nn(CCN2CCC(F)(F)CC2)c2ccc(F)cc12,22.16
1160,O=S(=O)(Nc1nccs1)c1ccc(NCc2cccc(Cl)c2O)cc1,14.0
257,FC(F)(F)c1ccccc1-c1nc(NCc2ccc(Cl)cc2)c2ccccc2n1,30.0
507,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc([S+](=O)([O-])Nc3ccncc3)c2)c1C,30.0
2013,FC(F)(F)c1ccccc1-c1nc(NCc2ccccc2)c2ccccc2n1,2.74
2250,O=C(c1cnccn1)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1,1.8
2257,Cc1ccc(OCCn2c(CCNC(=O)c3ccc(Cl)cc3)nc3ccccc32)cc1,1.8
2317,COc1cccc(CNC(=O)c2ccc(N3CCCC3)c(NC(=O)Nc3ccccc3F)c2)c1,1.7
1309,CCCCn1cnc2cc(NCc3ccc(OCC)cc3)ccc21,10.35
1944,O=C1c2ccccc2C2=Nc3ccccc3SC(c3ccccc3F)C12,3.11
1726,NC(=O)COc1cccc(C2CC(=O)Nc3nc(N4CCCCC4)sc32)c1,5.1
21,C/C(=N\NC(N)=S)C1=CCC2C3CC[C@H]4CC(O)CC[C@]4(C)C3CC[C@]12C,30.0
1450,Cn1c(CN2CCCC2)nc2cc(NC(=O)COc3ccc(Cl)cc3)ccc21,8.4
440,O=C(Cc1ccccc1)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,30.0
2221,CCn1c(C(=O)NCCc2ccc(OC)cc2)cc2sccc21,1.9
382,CC(=O)c1c(C)[nH]c(C(=O)Nc2ccc(Cl)cc2)c1C,30.0
1392,CCOc1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1,9.24
2281,CN(C(=O)OC(C)(C)C)[C@@H](Cc1ccc(O[S+](=O)([O-])c2cccc3cnccc23)cc1)C(=O)N1CCN(C(=O)OCc2ccccc2)CC1,1.74
539,O=C(Nc1ncc(Cc2ccc(C(F)(F)F)cc2)s1)c1cn(-c2ccccc2)cn1,30.0
2029,COc1ccc(-n2nc(C)c([C@@H]3C=C[C@@H](NCc4ccc(N(C)C)cc4)C3)c2C)cc1,2.69
1939,COc1ccc(CN2CCNc3cc(Nc4ccccc4)ncc3C2)cc1,3.17
84,CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,30.0
2120,Clc1cccc(-c2ccc(-c3nnc(CCCc4ccc5cccnc5n4)o3)cc2)c1,2.3
1238,CNc1oc(-c2cccc(-c3ccccc3)c2)nc1C#N,12.0
1350,COc1ncc(-c2ccc3c(Nc4cc(Oc5cc(F)cc(F)c5)cc(C(=O)O)c4)c(S(=O)(=O)NC4CC4)cnc3c2)c(OC)n1,9.87
884,Cc1ccc(-n2ncc3c(NCCCn4ccnc4)ncnc32)cc1Cl,22.73
1264,NC1(c2ccccc2Cl)CCCCC1=O,11.04
2516,CCOC(=O)C1CCN(C(=O)Nc2ccc3c(c2)nc(C)n3C)CC1,1.0
1903,Brc1ccc(-c2csc(N3CCCCC3)n2)cc1,3.45
887,O=C(NCCCn1ccnc1)c1ccc(-c2ncc3cnc(-c4cccc(F)c4)cn23)cc1,22.5
271,Cc1cc(C)nc(NC(=S)N2CCN(c3cc(C(F)(F)F)nc4ccc(C(F)(F)F)cc34)CC2)c1,30.0
1744,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)NCCO,4.94
1180,NC[C@H](O)c1ccc(O)c(O)c1,13.36
2087,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc([S+](=O)([O-])N3CCC(F)(F)CC3)c2)c1C,2.4
2292,Cc1ccc(NS(=O)(=O)c2cc3c(cc2N[C@H](C)CO)NC(=O)CC3)cc1C,1.71
1648,CC(C)(C)CC(C)(C)c1ccc(O)cc1,5.8
1509,N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCC2,7.59
1452,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccc2ccccc2c1,8.4
430,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1cccnc1,30.0
1214,[2H]C([2H])(Nc1nc(-c2ccccc2C([2H])(C([2H])([2H])[2H])C([2H])([2H])[2H])ncc1C)c1ccc(-n2ccnn2)cc1,13.0
2222,CCOc1ccc(CCNC(=O)c2ccc(Oc3ccccc3)cc2)cc1OCC,1.9
2233,CC(=O)c1c(C)[nH]c(C(=O)Nc2ccc(C)c(S(=O)(=O)N3CCCCCC3)c2)c1C,1.9
459,CC(=O)Nc1ncc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3)cs2)s1,30.0
928,Cc1cnc(-c2ccccc2C(F)F)nc1NCc1ccc(-n2ccnn2)cc1,21.0
79,O=C(Nc1ccc(C(=O)N2CCCC2)cc1)c1ccccc1F,30.0
2460,COc1ccc(C2Nc3ccccc3C(=O)N2Cc2ccco2)cc1COc1ccc(NC(C)=O)cc1,1.35
2123,Fc1ccc(CN2CCNc3cc(Nc4ccccc4)ncc3C2)cc1F,2.28
33,Cc1c([C@@H](C)C2NC[C@H](C)C[C@@H]2O)ccc2c1C[C@@H]1[C@H]2CC=C2C[C@@H](O)CC[C@@]21C,30.0
907,Cc1nc(Nc2n[nH]c3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)c2sccc2n1,21.91
1128,O=C(NCc1cccc(C(F)(F)F)c1)c1ccc(CN2CCCCC2)cc1,15.0
1028,O=[S+]([O-])(Nc1ccc(-c2ccccc2)cc1)c1ccc(NCc2ccc(Cl)cc2O)cc1,18.0
2272,COc1cc2c(cc1Oc1cccc(N(C)C)c1)NC(=O)C21CCN(c2cnccn2)CC1,1.77
381,COc1ccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1,30.0
227,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,30.0
2389,Cc1ccc2c(c1)N(S(=O)(=O)c1cc(-c3onc(C)c3C)ccc1C)CCO2,1.56
1230,CC(C)CNc1ncnc2onc(-c3ccc(Cl)cc3)c12,12.0
716,CCn1nc(C2CCN(C(=O)CCO)CC2)nc1-c1cnc(N)c(-c2nnc(C(C)(C)C)o2)n1,30.0
1858,CCC(C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1,3.84
687,COc1ccc(-c2ccc3nc(-c4cc(F)ccc4F)oc3c2)c(OC)c1OC,30.0
2159,O=C(c1csnn1)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1,2.1
1561,COc1ccc(Nc2cnc3ccc(-c4ccc(OC)c(OC)c4)nn23)cc1,6.77
306,COc1cc(-c2ccnc3c2c(C)nn3-c2cccc(C(F)(F)F)c2)ccc1O,30.0
210,O=C(c1ccco1)N1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,30.0
2181,C=C[C@]1(C)C[C@@H](OC(=O)CSC(C)(C)CNC(=O)[C@H](N)C(C)C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,2.06
1721,Cc1noc(C)c1-c1ccc2ncnc(NCc3cccc(Cl)c3)c2c1,5.19
2509,CC(C)NC(=O)C1CCN(C(=O)c2cc3sccc3n2Cc2ccc(Cl)cc2)CC1,1.05
1107,CN1CCN(c2ccc(Nc3nn4c(=O)c5ccccc5nc4s3)cc2)CC1,15.15
1990,CC(C)(C#N)c1ccc(N2C(=O)OCc3cnc4ccc(-c5cnc6ccccc6c5)cc4c32)cc1,2.84
1243,COc1cc(/C=C2\C(=O)Nc3ccccc32)ccc1O,12.0
1175,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1,13.68
1565,NC(=O)C1CCN(c2nc(-c3ccc4c(c3)OCCCO4)cs2)CC1,6.7
1006,CC(C)(C)C1CCc2[nH]c3ccccc3c(=O)c2C1,18.72
1511,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3ncc(Cc4ccc(F)cc4)cc32)[C@@H](CN2CCOC[C@H]2C)CN1,7.57
192,CCCN1CNc2c(c(=O)[nH]c(=S)n2Cc2ccc(OC)c(OC)c2)C1,30.0
1534,CCc1ccccc1C(=O)N1CCc2cc(-c3nc(NC(=O)Cc4ccc5c(c4)OCO5)sc3C)ccc21,7.2
1111,COc1ccc(-n2nc(C3CCN([S+](=O)([O-])c4cccc(C(F)(F)F)c4)CC3)[nH]c2=O)cc1,15.01
2488,Cc1ccc(C)c(SC2=NS(=O)(=O)c3ccccc32)c1,1.21
484,COc1cc(-c2nc(Nc3ccc(F)c(F)c3)c3ccccc3n2)ccn1,30.0
2414,CCOc1ccc(CCNC(=O)c2cc3sccc3n2Cc2ccccn2)cc1OCC,1.5
916,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,21.25
1506,COc1ccc(S(=O)(=O)N2CCN(C(=O)C3COc4ccccc4O3)CC2)cc1,7.6
278,Cc1cc(C)nc(NC(=S)N2CCN(c3ccc(C(F)(F)F)cc3Cl)CC2)c1,30.0
2399,O=c1cc(CSc2ccc(Cl)cc2)nc(-c2ccccn2)[nH]1,1.52
222,O=C(O)C1CCN(c2ncc(-c3ccc4c(c3)OCCCO4)s2)CC1,30.0
1262,COc1ccccc1Nc1ccnc(N2CCN(C(=O)c3ccc(F)cc3)CC2)n1,11.21
572,CCNC(=O)Nc1ncc(-c2cc(-c3c(C)cc(OC)cc3C)nc(-c3cnccn3)n2)s1,30.0
412,COc1cccc(CNc2ccc(S(=O)(=O)Nc3cc(C)on3)cc2)c1O,30.0
1798,COc1cccc(Nc2nc(-c3ccncc3)nc3ccccc23)c1,4.3
1779,CC(C)OC(=O)c1ccnc2cc(C(OCCN3CCCCC3)c3ccccc3Cl)sc12,4.49
1254,COc1cncc(Nc2ncc(-c3cccc(N(C)C)c3)c3c2OCC3)c1,11.68
586,C[S+](=O)([O-])c1ccc(-c2nc(C(=O)NCc3cccnc3)n3ccccc23)cc1,30.0
2024,CC(C)(C)c1ccc(-n2cnc3cc(C(=O)N4CCCCC4)ccc32)cc1,2.7
1267,FC(F)(F)c1cccc(Sc2nc(-c3ccccc3)nnc2C(F)(F)F)c1,11.0
2525,COC(=O)[C@H](Cc1ccc(O[S+](=O)([O-])c2cccc3cnccc23)cc1)N[S+](=O)([O-])c1ccc2cnccc2c1,1.0
1611,COc1ccccc1Nc1cnc2ccc(-c3ccc(OC)c(OC)c3)nn12,6.22
675,O=c1[nH]c(N2CCOCC2)nc2c1CCN(Cc1cc(Cl)ccc1F)CC2,30.0
2008,Cc1nn2c(c1-c1ccccc1-c1ccccc1)N(CC1CC1)CCC2,2.78
856,COCC(C)Nc1ncnc2c1cnn2-c1ccc(C)c(C)c1,23.67
448,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(C(=O)O)cs2)cc1,30.0
1763,NC(=O)C1CCN(c2nc(-c3cccc4ccccc34)cs2)CC1,4.72
2061,Cc1ccc(S(=O)(=O)Nc2cc(C)ccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,2.5
223,COc1ccc(-c2cnc(N3CCC(C(N)=O)CC3)s2)cc1OC,30.0
2139,O=C(c1ccncc1)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1,2.2
2480,CCN(CC)C(=O)c1coc(COc2ccc3c(c2)C(c2cccc(F)c2)N(C(=O)C(C)C)CC3)n1,1.28
1678,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccc2c(c1)CCC2,5.6
2049,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(O[S+](=O)([O-])c2cccc3cnccc23)cc1)C(=O)Nc1ccc(-c2ccccc2)cc1,2.55
1770,COc1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1,4.68
46,CCN(CC)C(=O)c1ccc(O)c(OC)c1,30.0
2218,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,1.92
1540,Cc1ccnc(NC(=S)N2CCN(c3cccc(C(F)(F)F)c3)C[C@@H]2C)c1,7.12
962,O=C1Cc2cc(C(=O)c3ccco3)ccc2N1,20.0
295,O=c1[nH]cnc2c1ccn2C1OC(CO)C(O)C1O,30.0
1197,COc1ccc(C(=O)Nc2nc(-c3ccccc3)cs2)cc1NS(=O)(=O)c1ccc(C)cc1,13.0
989,Fc1ccc(-c2csc3ncnc(NCc4ccc5c(c4)OCO5)c23)cc1,19.2
